Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,45,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,13165263,20.5707,58880200,150821,821,0.00128281,607,0,0.024,0,0.004,28.637,28.547,0.022,0,57.378,0.006,0,0.021,0,97.5,7355,61.6083,668.589,4,4
cTOUCH,45,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,99486,0.155447,3147808,515,821,0.00128281,5539,794,0.029,0,0.016,0.242,0.233,0.055,0,0.982,0.002,0,0.05,0.093,87.5519,3112,40.112,260.907,483,483
dTOUCH,45,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,33973675,53.0839,17401120,515844,821,0.00128281,5278,607,0.026,0,0.005,71.957,71.826,0.045,0,144.091,0.018,0,0.044,0.122,94.3723,2110,12.6104,140.351,14,14
reTOUCH,45,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,98213,0.153458,8316985,570,821,0.00128281,4939,777,0.023,0,0.008,0.237,0.232,0.005,0,0.786,0,0,0.003,0.119,184.167,3236,85.7,348.817,481,481
rereTOUCH,45,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,120156,0.187744,11553496,719,896,0.0014,4939,886,0.022,0,0.014,0.286,0.28,0.006,0,0.93,0,0,0.004,0.136,197.5,2534,100.15,263.401,481,481
TOUCH,45,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,17864689,17.8647,87734700,230539,1329,0.001329,573,0,0.028,0,0.005,40.404,40.304,0.029,0,80.936,0.008,0,0.027,0,97.3856,7450,61.6144,615.655,5,5
cTOUCH,45,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,136735,0.136735,4342014,659,1329,0.001329,6866,832,0.031,0,0.019,0.323,0.317,0.067,0,1.053,0,0,0.062,0.085,91.7219,4768,40.7351,380.171,605,605
dTOUCH,45,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,35696794,35.6968,16249214,578053,1329,0.001329,6844,573,0.028,0,0.005,78.421,78.32,0.06,0,157.057,0.018,0,0.057,0.091,93.5374,803,11.7177,76.514,20,20
reTOUCH,45,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,140892,0.140892,7949301,888,1329,0.001329,6946,901,0.028,0,0.011,0.336,0.328,0.006,0,1.004,0,0,0.005,0.12,187.582,2441,79.4314,307.684,613,613
rereTOUCH,45,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,190853,0.190853,7618861,1952,1329,0.001329,6946,1244,0.028,0,0.018,0.434,0.43,0.006,0,1.213,0,0,0.005,0.119,196.078,1161,77.7712,84.2199,613,613
TOUCH,55,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,25220790,70.0577,29824100,261958,858,0.00238333,468,0,0.017,0,0.003,55.86,55.756,0.016,0,111.795,0.01,0,0.015,0,94.5055,4913,60.7912,512.769,6,6
cTOUCH,55,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,122381,0.339947,2192643,526,858,0.00238333,4083,213,0.022,0,0.011,0.301,0.289,0.039,0,0.985,0,0,0.036,0.117,91.2088,4932,42.3297,373.676,365,365
dTOUCH,55,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,70007509,194.465,8045472,890428,858,0.00238333,4011,468,0.021,0,0.003,156.084,155.926,0.031,0,312.296,0.027,0,0.03,0.144,92.2156,1136,15.1976,99.9151,14,14
reTOUCH,55,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,123699,0.343608,3625247,639,858,0.00238333,4258,614,0.022,0,0.007,0.289,0.28,0.004,0,0.888,0,0,0.003,0.121,187.912,2436,78.3297,312.536,365,365
rereTOUCH,55,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,149814,0.41615,5473459,724,858,0.00238333,4258,665,0.02,0,0.01,0.344,0.338,0.003,0,1.041,0,0,0.002,0.142,196.703,1817,90.967,240.023,365,365
TOUCH,55,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,31965166,49.9456,59354500,314200,1041,0.00162656,551,0,0.023,0,0.004,69.515,69.362,0.023,0,139.133,0.012,0,0.022,0,97.5,7414,62.075,673.954,4,4
cTOUCH,55,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,155447,0.242886,4249151,572,1041,0.00162656,5266,678,0.025,0,0.015,0.357,0.346,0.054,0,1.18,0.002,0,0.049,0.137,87.5519,3339,41.7261,277.293,483,483
dTOUCH,55,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,84581569,132.159,15514700,1029712,1041,0.00162656,5027,551,0.023,0,0.004,179.91,179.721,0.043,0,359.987,0.034,0.001,0.041,0.172,94.3723,1749,13.697,120.049,14,14
reTOUCH,55,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,155340,0.242719,12678794,739,1041,0.00162656,4695,667,0.022,0,0.01,0.363,0.357,0.005,0,1.174,0,0,0.004,0.185,184.167,3649,88.65,395.287,481,481
rereTOUCH,55,8000,8000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,232630,0.363484,17265170,1428,1152,0.0018,4695,694,0.024,0,0.013,0.532,0.526,0.005,0,1.587,0,0,0.003,0.219,197.5,2790,107.983,234.335,481,481
TOUCH,55,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,41701084,41.7011,90113700,440739,1646,0.001646,416,0,0.03,0,0.005,89.2,89.043,0.03,0,178.533,0.018,0,0.029,0,96.732,7875,62.6405,645.097,6,6
cTOUCH,55,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,213815,0.213815,7108007,935,1646,0.001646,6414,646,0.028,0,0.019,0.483,0.473,0.066,0,1.444,0.002,0,0.061,0.123,92.7152,4804,42.8477,390.325,605,605
dTOUCH,55,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,85392434,85.3924,24249460,1094034,1646,0.001646,6653,416,0.027,0,0.005,185.985,185.823,0.058,0,372.18,0.036,0,0.057,0.143,93.2203,1716,12.3458,112.626,21,21
reTOUCH,55,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,223979,0.223979,9611126,1222,1646,0.001646,6678,800,0.027,0,0.011,0.511,0.503,0.008,0,1.48,0.002,0,0.006,0.181,188.889,2752,81.8431,346.041,613,613
rereTOUCH,55,10000,10000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,292576,0.292576,8165830,2223,1646,0.001646,6678,1010,0.027,0,0.016,0.667,0.663,0.007,0,1.796,0,0,0.005,0.18,196.732,1627,81.2222,120.331,613,613
